,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
170,5c44965c52eba20001da09ff,ada-prob,2,20,1.0,0.3656249999999983,0.39323447779499554,True,24
171,5c44965c52eba20001da09ff,ada-prob,2,21,0.0,0.3656249999999983,0.39323447779499554,False,24
172,5c44965c52eba20001da09ff,ada-prob,2,22,0.0,0.3562499999999982,0.39323447779499554,False,24
173,5c44965c52eba20001da09ff,ada-prob,2,23,1.0,0.35468749999999816,0.39323447779499554,False,24
174,5c44965c52eba20001da09ff,ada-prob,2,24,1.0,0.35468749999999816,0.39323447779499554,False,24
175,5c44965c52eba20001da09ff,ada-prob,2,25,0.0,0.35468749999999816,0.39323447779499554,False,24
176,5c44965c52eba20001da09ff,ada-prob,2,26,1.0,0.35468749999999816,0.39323447779499554,False,24
177,5c44965c52eba20001da09ff,ada-prob,2,27,0.0,0.35468749999999816,0.39323447779499554,False,24
178,5c44965c52eba20001da09ff,ada-prob,2,28,0.0,0.35468749999999816,0.39323447779499554,False,24
179,5c44965c52eba20001da09ff,ada-prob,2,29,0.0,0.35468749999999816,0.39323447779499554,False,24
180,5c44965c52eba20001da09ff,ada-prob,2,30,1.0,0.35468749999999816,0.39323447779499554,False,24
181,5c44965c52eba20001da09ff,ada-prob,2,31,0.0,0.35468749999999816,0.39323447779499554,False,24
182,5c44965c52eba20001da09ff,ada-prob,2,32,0.0,0.35468749999999816,0.39323447779499554,False,24
183,5c44965c52eba20001da09ff,ada-prob,2,33,0.0,0.35468749999999816,0.39323447779499554,False,24
184,5c44965c52eba20001da09ff,ada-prob,2,34,1.0,0.3593749999999982,0.39323447779499554,False,24
185,5c44965c52eba20001da09ff,ada-prob,2,35,0.0,0.3296874999999979,0.7898770022704353,True,24
186,5c44965c52eba20001da09ff,ada-prob,2,36,1.0,0.32656249999999787,0.7898770022704353,False,24
187,5c44965c52eba20001da09ff,ada-prob,2,37,1.0,0.32656249999999787,0.7898770022704353,False,24
188,5c44965c52eba20001da09ff,ada-prob,2,38,1.0,0.32656249999999787,0.7898770022704353,False,24
189,5c44965c52eba20001da09ff,ada-prob,2,39,1.0,0.6796874999999976,0.7898770022704353,False,24
190,5c44965c52eba20001da09ff,ada-prob,2,40,1.0,0.6906249999999977,0.7898770022704353,False,24
191,5c44965c52eba20001da09ff,ada-prob,2,41,1.0,0.7062499999999979,0.7898770022704353,False,24
